"Gene.Name","DMSO.Intensity","Slope","Bottom","Top","Inflection","EC50","EC50.Standard.Error","Correction.Factor","Apparent.Kd","R2","Target.Classification","uniqueIdentifier","Peptides.100nM","Peptides.10nM","Peptides.30nM","Peptides.3nM","Peptides.DMSO","Unique.peptides.100nM","Unique.peptides.10nM","Unique.peptides.30nM","Unique.peptides.3nM","Unique.peptides.DMSO","Quantile.Intensity","Quantile.Intensity.100nM","Quantile.Intensity.10nM","Quantile.Intensity.30nM","Quantile.Intensity.3nM","Quantile.Intensity.DMSO","Quantile.LFQ.intensity.100nM","Quantile.LFQ.intensity.10nM","Quantile.LFQ.intensity.30nM","Quantile.LFQ.intensity.3nM","Quantile.LFQ.intensity.DMSO","MS.MS.Count.100nM","MS.MS.Count.10nM","MS.MS.Count.30nM","MS.MS.Count.3nM","MS.MS.Count.DMSO","Normalized.Intensity.100nM","Normalized.Intensity.10nM","Normalized.Intensity.30nM","Normalized.Intensity.3nM","Normalized.Intensity.DMSO","Normalized.LFQ.intensity.100nM","Normalized.LFQ.intensity.10nM","Normalized.LFQ.intensity.30nM","Normalized.LFQ.intensity.3nM","Normalized.LFQ.intensity.DMSO","Peptides.1000nM","Unique.peptides.1000nM","Quantile.Intensity.1000nM","Quantile.LFQ.intensity.1000nM","MS.MS.Count.1000nM","Normalized.Intensity.1000nM","Normalized.LFQ.intensity.1000nM","Peptides.30000nM","Unique.peptides.30000nM","Quantile.Intensity.30000nM","Quantile.LFQ.intensity.30000nM","MS.MS.Count.30000nM","Normalized.Intensity.30000nM","Normalized.LFQ.intensity.30000nM","Peptides.3000nM","Unique.peptides.3000nM","Quantile.Intensity.3000nM","Quantile.LFQ.intensity.3000nM","MS.MS.Count.3000nM","Normalized.Intensity.3000nM","Normalized.LFQ.intensity.3000nM","Peptides.300nM","Unique.peptides.300nM","Quantile.Intensity.300nM","Quantile.LFQ.intensity.300nM","MS.MS.Count.300nM","Normalized.Intensity.300nM","Normalized.LFQ.intensity.300nM","Peptides.1nM","Unique.peptides.1nM","Quantile.Intensity.1nM","Quantile.LFQ.intensity.1nM","MS.MS.Count.1nM","Normalized.Intensity.1nM","Normalized.LFQ.intensity.1nM","Peptides.0.3nM","Unique.peptides.0.3nM","Quantile.Intensity.0.3nM","Quantile.LFQ.intensity.0.3nM","MS.MS.Count.0.3nM","Normalized.Intensity.0.3nM","Normalized.LFQ.intensity.0.3nM","kinase","directBinder","coenriched"
"HSD17B12",12137000,-9.23166448863106,0.676702098312447,1.44682484147188,165.247886663529,165.247886663529,103.168871870931,1.33987671882409,165.247886663529,0.299820772355271,FALSE,"Dasatinib_HSD17B12",2,1,1,2,3,2,1,1,2,3,0.713297293804719,0.566689281111913,0.634022894433616,0.595205019688926,0.668484796272565,0.667747134606203,0.676527282712872,1.7947972417556e-06,1.7947972417556e-06,0.70336129627436,1.7947972417556e-06,1,1,0,2,0,0.425212161160089,0.665889429018703,0.488769877234902,0.827387328005273,1,Inf,NA,NA,Inf,NA,3,3,0.615037529210325,1.7947972417556e-06,1,0.634810908791299,NA,3,3,0.688328074577415,0.682543443067237,1,1.06912746148142,Inf,4,4,0.711123794344953,0.670873671401342,1,1.24421191398204,Inf,2,2,0.81012301540295,1.7947972417556e-06,0,2.82755211337233,NA,NA,NA,0.383736624273556,0.383736624273556,NA,NA,NA,NA,NA,0.38167619704002,0.38167619704002,NA,NA,NA,FALSE,FALSE,FALSE
"HSD17B4",415610000,-6.70121111615388,0.970492434522067,1.26046882695911,12.619473471904,12.619473471904,6.88044875975185,1.09143109540636,12.619473471904,0.800725593047627,FALSE,"Dasatinib_HSD17B4",26,25,28,26,27,26,25,28,26,27,0.939009200130661,0.933269438551527,0.958384036355413,0.956650262219877,0.962458226094198,0.961813893884408,0.960186012786136,0.955487233607219,0.962845902298417,0.952895546390124,0.955146222131286,33,30,37,30,31,0.442722744881018,0.813815836962537,0.779841678496668,0.943240056784004,1,1.18012068769213,1.02011461535542,1.29811378040912,0.941515807051501,1,26,26,0.94544893263408,0.958174045078128,33,0.706190900122711,1.34707199514213,27,27,0.952358902014839,0.956463603306734,38,0.846827554678665,1.25803635811606,27,27,0.950862041115215,0.953152202395695,36,0.805274175308583,1.14072640327906,25,25,0.948424706460911,0.960850087765585,39,0.695844662062992,1.3381152984933,NA,NA,0.384443774386808,0.384443774386808,NA,NA,NA,NA,NA,0.382386936747756,0.382386936747756,NA,NA,NA,FALSE,FALSE,FALSE
"HSP90AA1",167480000,-8.94393455813768,1.11309525447038,1.68066009119794,1526.19020129719,1526.19020129719,1359.88952255261,1.39408766860744,1526.19020129719,0.797119910204372,FALSE,"Dasatinib_HSP90AA1",31,29,29,30,29,21,20,17,19,18,0.929672664879049,0.916585003392167,0.950226682891634,0.916288861847277,0.929681638865257,0.924814148745616,0.935073209779491,0.943600291475072,0.929961627234971,0.932605363572077,0.930442632895762,32,35,31,33,32,0.788273226653929,1.59493670886076,0.760150465727251,0.980475280630523,1,1.10200190657769,1.33099550592401,0.985360206999864,1.03261609696309,1,30,19,0.920908669947556,0.930141106959147,30,0.991999044662049,1.11616505515457,35,21,0.95180789926162,0.944772294073938,38,2.06561977549558,1.56332561623315,35,22,0.952780679366652,0.949038527117592,47,2.12491043706711,1.79708565981207,28,17,0.921990932684335,0.937397472207565,26,0.939216622880344,1.23750510690453,NA,NA,0.384992982342785,0.384992982342785,NA,NA,NA,NA,NA,0.382936144703733,0.382936144703733,NA,NA,NA,FALSE,FALSE,FALSE
"HSP90AB1",685630000,-7.00554403154341,0.996704816646758,1.46325169880236,1416.6350320878,1416.6350320878,585.288070017364,1.29097682119205,1416.6350320878,0.909114385118841,FALSE,"Dasatinib_HSP90AB1",34,34,38,35,36,19,20,21,19,20,0.980860282213918,0.963317933972999,0.982933273028146,0.97397185040006,0.976060994389464,0.974756176794707,0.975858182301145,0.980092108994447,0.976778913286166,0.978128600811966,0.978421152762372,73,88,79,81,69,0.602292781821099,1.4473112320056,0.899377215116025,0.995828653938713,1,0.892835377763888,1.11207125556684,0.941104773810454,1.00368778810845,1,34,18,0.968357724627849,0.972794463409469,72,0.966381284366203,1.0302211110243,39,20,0.980506707157292,0.97780553730845,96,2.04964776920496,1.41654816782561,36,18,0.980829770660808,0.978676013970702,91,2.03710456076893,1.50805531682163,33,17,0.969418449797726,0.975967664932893,73,0.866808628560594,1.03351824361278,NA,NA,0.385475782800817,0.385475782800817,NA,NA,NA,NA,NA,0.383420739959007,0.383420739959007,NA,NA,NA,FALSE,FALSE,FALSE
"HSP90AB2P",22748000,3.55950740946419,0.921334927544115,1.0722933539505,45.0933797655913,45.0933797655913,41.3341639234413,1.2694049061149,45.0933797655913,0.254221428091083,FALSE,"Dasatinib_HSP90AB2P",9,9,11,10,10,1,1,1,1,1,0.748353273530689,0.681949365180216,0.804535811589365,0.780490912941565,0.785171744148064,0.753629977421451,0.747708941320899,0.787172943072621,0.78961566211865,0.792783479250349,0.772536371566104,3,4,4,4,5,0.492394935818533,1.36447160189907,1.05015825567083,1.10462458238087,1,0.750856816450876,1.08068354912414,1.09720106626047,1.11909748667174,1,10,1,0.719295506186666,0.746086444614352,3,0.717777387023035,0.780321782178218,12,1,0.798271969215638,0.783213620357308,4,1.41348689994725,1.08753808073115,11,1,0.775740084642638,0.760324571133199,5,1.13759451380341,0.88490099009901,10,1,0.75273975798954,0.787142431519511,3,0.885660277826622,1.11990670220868,NA,NA,0.385990889609201,0.385990889609201,NA,NA,NA,NA,NA,0.383937641564632,0.383937641564632,NA,NA,NA,FALSE,TRUE,FALSE
"HSP90B1",145640000,-8.65561047407932,1.17542071307711,1.97927565049651,1506.7336990342,1506.7336990342,1080.54395122332,1.35223587223587,1506.7336990342,0.855651726413994,FALSE,"Dasatinib_HSP90B1",22,26,22,20,24,17,20,15,15,19,0.928744754705061,0.894566430830309,0.944187190173126,0.906963095379115,0.92310011737974,0.917345997422671,0.930259563577103,0.939375338767979,0.923044478665245,0.929791121497004,0.921050458929655,25,29,23,23,21,0.631797583081571,1.5668772315298,0.744438341115078,0.989425981873112,1,1.19098467557874,1.4492989892403,1.03048581675905,1.16522660580372,1,22,16,0.912799776009304,0.924614926251781,25,0.974800878879429,1.18821323769156,28,20,0.94968106453014,0.944224880915203,40,2.21910189508377,1.84129442451907,31,25,0.953618849678552,0.948431885649878,37,2.51606701455644,2.11525921095533,25,19,0.913702559021907,0.928678347207116,28,0.922136775611096,1.22497554613629,NA,NA,0.386482664053442,0.386482664053442,NA,NA,NA,NA,NA,0.384431210806115,0.384431210806115,NA,NA,NA,FALSE,TRUE,FALSE
"HSPA1B;HSPA1A",157900000,-6.43047190540324,1.01669061562029,1.10404195575821,1783.41279253475,1783.41279253475,959.444296673339,0.897879907679501,1601.29051351555,0.70138484140595,FALSE,"Dasatinib_HSPA1B;HSPA1A",25,27,26,26,26,13,15,14,15,15,0.917360355800605,0.90652875444661,0.94511151075263,0.923712143239178,0.924189559305485,0.921743250664972,0.930345713844707,0.932438447428594,0.929669075284565,0.930203924862608,0.929600872989378,26,32,37,25,30,0.702913236225459,1.48011399620013,0.92811906269791,0.932362254591514,1,1.01328995639233,1.05592856648439,0.996054544196027,0.997715788745068,1,27,15,0.910755501950945,0.924196738494452,33,0.864724509183027,0.999446251816986,26,14,0.9394578994411,0.929245503135511,35,1.54749841671944,1.09136845019727,25,14,0.934967316742228,0.929423188062445,37,1.38568714376187,1.11469509240673,23,12,0.908531748168409,0.929399855698302,27,0.775617479417353,1.05565169239288,NA,NA,0.387040845995628,0.387040845995628,NA,NA,NA,NA,NA,0.384992982342785,0.384992982342785,NA,NA,NA,FALSE,FALSE,FALSE
"HSPA4",19988000,-6.169953543046,1.10204242181999,1.59673295981747,1164.75612891094,1164.75612891094,438.876613143896,1.35118441161488,1164.75612891094,0.646870714366597,FALSE,"Dasatinib_HSPA4",12,12,10,12,11,12,12,9,11,11,0.759628189803398,0.717807619273251,0.79966473187524,0.727101079391061,0.76828988129211,0.737299117318717,0.796574091024937,0.787808301296203,0.766611745871069,0.788504682626004,0.767345817942947,3,7,7,7,5,0.733340004002401,1.48223934360616,0.758955373223934,1.08390034020412,1,1.24305867105329,1.13947460246249,0.925228054433976,1.1236727979662,1,11,11,0.747956623340261,0.790425115674682,7,1.03181909145487,1.2365784357709,13,13,0.838520297362007,0.800158301116723,6,2.44196517910746,1.34230596680126,16,15,0.860050685074107,0.830032701205745,14,3.12317390434261,1.84960869348487,13,12,0.763244706245535,0.788054188518323,6,1.10406243746248,1.18209461143512,NA,NA,0.387498519292276,0.387498519292276,NA,NA,NA,NA,NA,0.385450655639432,0.385450655639432,NA,NA,NA,FALSE,FALSE,FALSE
"HSPA5",694580000,-9.38970875789079,1.09486896843334,1.38247656846475,1526.54964845501,1526.54964845501,1397.49462552076,0.95133179875041,1452.25522294652,0.707895419003672,FALSE,"Dasatinib_HSPA5",35,34,34,33,34,34,33,33,32,33,0.97602689324187,0.96784800221119,0.98066823890905,0.974485162411202,0.976664046262694,0.975054113136839,0.977941941898824,0.977868355211912,0.976445080999199,0.976489950930243,0.975560245959014,79,81,73,75,77,0.703072360275274,1.23704972789312,0.910363097123442,1.01167612082122,1,1.13147346193765,1.13405032031781,1.06102143803013,1.06311513546401,1,31,30,0.965992181863215,0.97128324413191,75,0.857511013850096,1.08841845316918,34,33,0.976730453760639,0.973691862030346,87,1.52883757090616,1.26158691528578,33,32,0.977888097981571,0.976472002957826,96,1.61982780961156,1.50329265237465,33,32,0.970816596849054,0.976080737159123,78,0.908793803449567,1.19093804802978,NA,NA,0.388232591364154,0.388232591364154,NA,NA,NA,NA,NA,0.386188317305794,0.386188317305794,NA,NA,NA,FALSE,FALSE,FALSE
"HSPA6;HSPA7",115640000,-5.61050380388022,0.856342155627213,1.38810239193578,1114.06583923874,1114.06583923874,438.108920189535,0.72117944291968,803.441381318037,0.679176216329448,FALSE,"Dasatinib_HSPA6;HSPA7",10,10,10,10,9,1,1,1,1,1,0.891524249505533,0.875778493303611,0.917780338355176,0.889776116992063,0.905573922313996,0.903628362103933,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,4,3,4,3,2,0.608855067450709,1.13395019024559,0.711215842269111,0.913351781390522,1,NA,NA,NA,NA,NA,10,1,0.903685795615669,1.7947972417556e-06,3,1.04271878242823,NA,10,1,0.91823442205734,1.7947972417556e-06,4,1.31684538222068,NA,9,1,0.923324467034959,1.7947972417556e-06,3,1.45797301971636,NA,10,1,0.888932562288438,1.7947972417556e-06,4,0.771558284330681,NA,NA,NA,0.388774620131164,0.388774620131164,NA,NA,NA,NA,NA,0.386730346072804,0.386730346072804,NA,NA,NA,FALSE,FALSE,FALSE
"HSPA8",975160000,-11.6137441075678,0.905639015851268,1.03034231831441,1612.41749016393,1612.41749016393,2999.72207436017,0.91740054661403,1479.23268684641,0.403683788074199,FALSE,"Dasatinib_HSPA8",32,31,33,32,31,26,25,27,26,25,0.985483679908681,0.970897362724933,0.985384966060384,0.979219837534954,0.981409490169896,0.981551279151994,0.979756481910239,0.981684094147884,0.980967970048424,0.981289238754698,0.983572220846211,77,89,78,79,78,0.564574018622585,1.18749743631814,0.819670618154969,0.926012141597276,1,0.816565415364446,0.908908944060119,0.875021947536608,0.884456461940045,1,32,26,0.971256322173284,0.975364613059663,65,0.78458919561918,0.890086736664677,32,26,0.979002667068701,0.976064583983947,87,1.27640592313056,0.947665367372499,30,25,0.97941008604258,0.978421152762372,81,1.28737848147996,1.11305029790123,34,28,0.974490546802928,0.979885707311645,75,0.769525001025473,0.964720066486404,NA,NA,0.389185628699526,0.389185628699526,NA,NA,NA,NA,NA,0.387143149438408,0.387143149438408,NA,NA,NA,FALSE,FALSE,FALSE
"HSPA9",216780000,-0.624319925690751,1.01042552852304,1.20115792736508,33.3017500530926,33.3017500530926,159.531247124175,0.987750858795879,32.8938322143479,0.296837680333998,FALSE,"Dasatinib_HSPA9",26,24,26,21,19,26,24,26,21,19,0.955298779896835,0.929491390357631,0.946734007459177,0.941428586812548,0.94336337823916,0.93756618314829,0.945926348700387,0.944429487800763,0.940267352997132,0.941950872809899,0.939353801201078,31,30,30,29,29,0.783836147246056,1.12450410554479,0.990912445797583,1.03076852108128,1,1.17079082351615,1.122991939575,1.02119384476636,1.05197001296432,1,21,21,0.920786623735117,0.935268842678843,29,0.764369406771842,1.03799109407587,23,23,0.945325091624399,0.938377431501563,40,1.31197527447181,1.10005072994758,26,26,0.946064548088002,0.947110914879946,46,1.34385090875542,1.40634688010822,22,22,0.931959236565045,0.943621829041973,34,0.89090321985423,1.18798263908461,NA,NA,0.389569715309261,0.389569715309261,NA,NA,NA,NA,NA,0.387529030845385,0.387529030845385,NA,NA,NA,FALSE,FALSE,FALSE
"HSPB1",36711000,-11.3603340587854,1.13508594825779,1.47031562733889,1729.43814089448,1729.43814089448,NA,1.26889936048469,1729.43814089448,0.636111378165541,FALSE,"Dasatinib_HSPB1",10,12,10,10,11,10,12,10,10,11,0.870302566919015,0.833270515429872,0.875200568591766,0.851295664128823,0.870776393390839,0.807958489929393,0.863275935717542,0.854551426325368,0.851826924112383,0.873820369512856,0.843466758560285,13,16,11,12,13,1.15186183977554,1.84944567023508,1.35610579935169,1.72019285772657,1,1.22179374955641,1.09281033381438,1.05266270789467,1.36897016726206,1,10,10,0.787844197241038,0.844699784265372,8,0.801394677344665,1.03993470392013,11,11,0.878571197811783,0.874638797055097,15,2.1909781809267,1.48245759303508,12,12,0.880033957563814,0.872228384359419,15,2.2132058511073,1.45768766708462,10,10,0.838791311745512,0.856750052946519,11,1.27136280678816,1.17003004565994,NA,NA,0.39010994927903,0.39010994927903,NA,NA,NA,NA,NA,0.388071059612396,0.388071059612396,NA,NA,NA,FALSE,FALSE,FALSE
"HSPD1",3.52e+08,-7.02082112450816,1.07215448744064,1.79076903839009,1295.57694787121,1295.57694787121,788.965299165401,1.33762084629848,1295.57694787121,0.864704733624027,FALSE,"Dasatinib_HSPD1",28,29,25,28,29,28,29,25,28,29,0.963883295104152,0.925151570627066,0.974443882074642,0.953897043251024,0.954584450594616,0.956436681348108,0.956914097414415,0.965195291887875,0.955271857938209,0.956303866352218,0.957612273541458,25,35,31,30,25,0.441107954545455,1.77957386363636,0.848210227272727,0.864147727272727,1,0.988179419525066,1.29920844327177,0.945259454705365,0.966719437115215,1,28,28,0.952800422136311,0.956325403919119,31,1.04261363636364,1.17210202286719,30,30,0.970743010162142,0.966745996704752,47,2.139375,1.74462620932278,33,33,0.954799826263627,0.967530323099399,54,1.08480113636364,1.8354617414248,32,32,0.951667905076763,0.960693940405552,38,0.903522727272727,1.23468777484609,NA,NA,0.390906839254369,0.390906839254369,NA,NA,NA,NA,NA,0.388871539182219,0.388871539182219,NA,NA,NA,FALSE,FALSE,FALSE
"HSPE1",31204000,-11.9084587818005,1.20728108307534,2.68873219460891,1599.94679466518,1599.94679466518,1866.33905306501,1.54587900426956,1599.94679466518,0.822381027817413,FALSE,"Dasatinib_HSPE1",7,7,8,7,6,7,7,8,7,6,0.881521844477229,0.807981822293536,0.876684865910698,0.820769752641044,0.81238266513032,0.790744589583715,0.842854732700847,0.868766220480072,0.817397328623785,0.818323444000531,0.814326430543142,12,13,13,8,8,1.04053967440072,2.21744007178567,1.13761056274837,1.04669273170106,1,1.29801834156352,1.76191239658821,0.976239338164561,0.973738215866094,1,7,7,0.808604616936425,0.825141878721961,10,1.15344186642738,1.13297633553518,7,7,0.899109062649193,0.885337583413202,16,3.47840020510191,2.33255306868467,7,7,0.905866474264402,0.9016110100042,19,3.89180874246891,3.04434682229205,7,7,0.812291130470991,0.839861010901598,11,1.12421484425074,1.30686846661964,NA,NA,0.391350154173083,0.391350154173083,NA,NA,NA,NA,NA,0.389316648898174,0.389316648898174,NA,NA,NA,FALSE,FALSE,FALSE
"HSPH1",36204000,-6.55780876564928,1.08001757747085,1.30568872322444,163.252848044866,163.252848044866,186.431738371992,1.16590999800439,163.252848044866,0.466095385325789,FALSE,"Dasatinib_HSPH1",12,16,11,13,10,12,15,10,11,10,0.766119971426828,0.787521133737522,0.865905313676714,0.826486181856036,0.831461359810182,0.806499319771845,0.829406316968372,0.842759608447034,0.829487082844251,0.831249573735655,0.819402117142826,7,7,3,4,5,0.736548447685339,1.66130814274666,1.04132140095017,1.09827643354325,1,1.0645613607267,1.22486740230446,1.05462415411815,1.06300676705481,1,12,11,0.8395558953705,0.826721300294706,9,1.38584134349796,1.09519600073157,19,18,0.845859223283546,0.839900496440917,12,1.46569439840902,1.24928366762178,16,15,0.870751266229454,0.855969316146355,13,1.97701911391007,1.52380662074011,15,13,0.743422965507587,0.847377621750071,9,0.513396309800022,1.35219167225508,NA,NA,0.391920899695961,0.391920899695961,NA,NA,NA,NA,NA,0.389890984015536,0.389890984015536,NA,NA,NA,FALSE,FALSE,FALSE
"HUWE1",16079000,6.21991345061095,0.462079303219956,1.01622670727713,7.82848008071326,7.82848008071326,5.60136746745621,1.56709099481377,7.82848008071326,0.91528369462072,FALSE,"Dasatinib_HUWE1",2,3,3,3,3,2,3,3,3,3,0.420641245158534,0.614238844437744,0.650170685217691,0.647329521183992,0.73561559750595,0.708196480043649,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1,1,1,1,1,0.436973692393806,0.560942844704273,0.521512531873873,1.03115865414516,1,NA,NA,NA,NA,NA,3,3,0.651003471137866,0.686606864022571,0,0.612817961316002,Inf,1,1,0.59212155802759,1.7947972417556e-06,0,0.422352136326886,NA,1,1,0.566141867953177,1.7947972417556e-06,0,0.349822750171031,NA,2,2,0.609015984464235,1.7947972417556e-06,1,0.429348840101996,NA,NA,NA,0.392484466029873,0.392484466029873,NA,NA,NA,NA,NA,0.390454550349447,0.390454550349447,NA,NA,NA,FALSE,FALSE,FALSE
"HYOU1",8139100,-2.31679103701068,1.19464842678803,2.36964138101922,263.614036436899,263.614036436899,124.827162409916,1.41022780900081,263.614036436899,0.862515853185706,FALSE,"Dasatinib_HYOU1",7,12,6,5,6,7,12,6,5,6,0.751149567633345,0.746457967643395,0.852173319980042,0.772710466898554,0.677771077201409,0.604920257158549,0.78880800335986,0.807355438056163,0.763772376634612,0.791295592336934,0.755640150332217,2,6,2,2,2,2.27592731383077,6.27243798454375,2.74010639997051,1.31906476146011,1,1.27535992056925,1.52760770036957,0.998124551823046,1.27789729163219,1,8,8,0.710791756855228,0.8343420093832,3,1.87784890221278,2.15334546858624,14,14,0.811020414023828,0.835889124605593,14,4.48219090562839,2.16112306249655,14,14,0.878720165982849,0.854693215307467,12,9.79850352004521,2.71493187710298,9,9,0.82858609462889,0.825145468316444,4,5.12169650207025,1.90826852005075,NA,NA,0.393085723105861,0.393085723105861,NA,NA,NA,NA,NA,0.391059397019919,0.391059397019919,NA,NA,NA,FALSE,FALSE,FALSE
"IARS",44813000,-5.40392264192588,0.97342550184363,1.08500689206221,5.48944506855017,5.48944506855017,3.46562939351409,1.1821250738459,5.48944506855017,0.572638001893798,FALSE,"Dasatinib_IARS",17,24,24,20,17,17,24,24,20,17,0.874728536917184,0.80564499628477,0.898864970224314,0.894496433737881,0.89390235585086,0.827995606336352,0.86347874780586,0.873382438985868,0.872704005628484,0.861933427380709,0.862409048649774,11,13,15,10,11,0.708053466627987,2.128623390534,1.97183852899828,1.95075089817687,1,0.985996265670846,1.11096292344625,1.09587318523035,0.949186449719925,1,20,20,0.838556193306842,0.867750365241239,15,1.10668779148908,1.10898144267043,24,24,0.863223886597531,0.867457813290832,10,1.45977729676656,1.08623251914796,20,20,0.855134735428939,0.868220602118579,11,1.30993238569165,1.11319208931906,21,21,0.831823908853017,0.868559818797271,10,0.964407649565974,1.09257706817056,NA,NA,0.393521858835607,0.393521858835607,NA,NA,NA,NA,NA,0.391497327546907,0.391497327546907,NA,NA,NA,FALSE,FALSE,FALSE
"IARS2",798310,-29.0711179908435,1.00162018971283,5.76792388358404,1936.00702501319,1936.00702501319,93435.7360184694,1.31941422065193,1936.00702501319,0.597785299305506,FALSE,"Dasatinib_IARS2",0,2,0,0,1,0,2,0,0,1,0.340162536838213,1.7947972417556e-06,0.521894731552177,1.7947972417556e-06,1.7947972417556e-06,0.19411988527656,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,0,1,0,0,0,0,4.95847477796846,0,0,1,NA,NA,NA,NA,NA,0,0,1.7947972417556e-06,1.7947972417556e-06,0,0,NA,2,2,0.484807041348539,1.7947972417556e-06,0,4.38138066665832,NA,3,3,0.568512795109536,0.588903486573122,1,7.15398779922586,Inf,1,1,0.310821191529993,1.7947972417556e-06,0,1.20582229960792,NA,NA,NA,0.393934662201211,0.393934662201211,NA,NA,NA,NA,NA,0.391911925709753,0.391911925709753,NA,NA,NA,FALSE,TRUE,FALSE
"ICK",1347100,-0.0329162727615228,0.046770053239483,1.69574719061759,2024302.63706164,2024302.63706164,10,0.67783718238439,1372147.59579915,-0.271760832418719,FALSE,"Dasatinib_ICK",0,0,1,1,1,0,0,1,1,1,0.385920892516772,1.7947972417556e-06,1.7947972417556e-06,0.400657972668828,0.377472781899829,0.282958759148979,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,0.444481536920774,0,0,2,1,1,0,0,1.27555489570188,1.17333531289437,1,0,0,0,0,1,1,1,0.303541493917432,1.7947972417556e-06,0,0.728060277633435,0,1,1,0.370526916574235,1.7947972417556e-06,0,1.26241555934971,0,1,1,1.7947972417556e-06,1.7947972417556e-06,1,0,0,1,1,0.421648126411159,1.7947972417556e-06,1,1.54687847969713,0,NA,NA,0.394211060976441,0.394211060976441,NA,NA,NA,NA,NA,0.392190119282225,0.392190119282225,NA,NA,NA,TRUE,TRUE,FALSE
"ICMT",1658500,8.14818740001057,0.768212825567171,1.13457063160232,29.1380159923205,29.1380159923205,5.05887909627511,0.828031769319792,24.1272029365895,0.840388660603298,FALSE,"Dasatinib_ICMT",1,1,1,1,1,1,1,1,1,1,0.22953302965364,0.334819425449507,0.420047167271513,0.384765043093082,0.405182656515293,0.320260030224386,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1,1,1,1,2,0.677238468495629,1.26077781127525,0.929635212541453,1.14283991558637,1,NA,NA,NA,NA,NA,1,1,0.333737162712728,1.7947972417556e-06,1,0.742176665661743,NA,1,1,0.335400939755836,1.7947972417556e-06,1,0.807295749170938,NA,1,1,0.343219076540923,1.7947972417556e-06,0,0.818148929755803,NA,1,1,0.353903504521094,1.7947972417556e-06,2,0.796201386795297,NA,NA,NA,0.394826676430364,0.394826676430364,NA,NA,NA,NA,NA,0.392807529533389,0.392807529533389,NA,NA,NA,FALSE,FALSE,FALSE
"IDH1",3657900,-0.451806407178917,1.11364212168418,10.1369051706411,58773.424296178,58773.424296178,NA,1.89559012632057,58773.424296178,0.483611378874184,FALSE,"Dasatinib_IDH1",2,5,3,1,3,2,5,3,1,3,0.6251332636952,0.39643840435346,0.668974775919564,0.519416116561312,0.319992605435364,0.464796846900206,0.57133780596806,0.641713600614539,0.579164916739356,0.547217525836106,0.513062534325497,1,2,1,0,0,0.473249678777441,2.81336285847071,1.0016129473195,0.291424041116488,1,1.29253987821734,2.40233105457806,1.37827337591991,0.98692517464231,1,4,4,0.540680874281632,1.7947972417556e-06,0,1.30405423877088,0,7,7,0.751885434502464,0.711834534052688,5,5.81125782552831,4.53920579775113,7,7,0.756577034492413,0.731968569510702,7,5.96571803493808,5.39654077477679,3,3,0.545187610155681,0.602184986162113,1,1.24492194975259,1.7798199409765,NA,NA,0.395406395939451,0.395406395939451,NA,NA,NA,NA,NA,0.393389043839717,0.393389043839717,NA,NA,NA,FALSE,FALSE,FALSE
"IDH2",15609000,-11.3380398913298,1.00436376912137,1.94322169058539,1583.42310763806,1583.42310763806,1555.27020233049,1.70125755975809,1583.42310763806,0.902553344771568,FALSE,"Dasatinib_IDH2",5,9,7,5,6,5,9,7,5,6,0.730976046636012,0.628150317858592,0.797162784520233,0.699513250988036,0.687963730737339,0.704206645775227,0.736062502019147,0.777536676681635,0.746359253795099,0.746341305822681,0.74255787323706,4,9,4,6,7,0.493747197129861,1.85367416234224,0.782112883592799,0.739124863860593,1,0.876940133037694,1.27291204730229,0.951281103720128,0.939393939393939,1,6,6,0.67787517544143,0.743613214015213,3,0.764943301941188,0.987681694998768,14,14,0.839805372187104,0.807427229945833,14,3.17521942469088,1.78239714215324,11,11,0.854861926248192,0.822446093264844,16,3.74841437632135,2.10365853658537,8,8,0.713720865953773,0.748049952796833,5,0.935037478377859,1.00720620842572,NA,NA,0.395946629909219,0.395946629909219,NA,NA,NA,NA,NA,0.393931072606728,0.393931072606728,NA,NA,NA,FALSE,FALSE,FALSE
